country,category,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12
Chad,Restaurants and hotels,0.022699014143187576,0.010078326764177777,-0.014230674957496883,0.03942916628590744,0.0007033188800847495,0.015348058749036048,-0.022425526759511136,-0.013211232830847148,0.00534932295644815,-0.011880484890610823,0.008796471599191589,-0.0063309584254621016
Chad,Transport,0.0019123789343390937,-0.024869744787240352,-0.013688063299862364,0.015081630753939377,-0.020194628189681665,0.005922227979166162,-0.03388298841454163,0.01652407050354411,-0.010557685496956112,-0.026115155857940074,0.024540572460094306,-0.005299382636699754
Côte d'Ivoire,All Items,0.005708408884027505,0.002258827282779127,-0.001277286080722939,-0.0012079660624205383,0.004778559159512509,0.0012734825695304673,0.00010496861623226638,0.005537949225101116,0.007190064466609023,0.005793123223003183,0.0039386646490604795,0.006574955008269149
Djibouti,"Alcoholic beverages, tobacco and narcotics",0.03327490890659577,-0.011801238847433896,-0.029181681427585968,0.02926696572965285,-0.05705852498315657,0.026223557337669012,-0.029448876578080166,-0.022760594112647026,-0.011016517975409122,0.0221670688338588,0.014335646231311602,0.010338287543053637
Djibouti,All Items,0.013424247004375786,0.0028437068378915718,0.004572529458979649,-0.0015270121722339167,0.0025352250315502623,0.0075211281779092734,-0.004268947455928879,0.01509946679143503,-3.387661401175043e-05,0.0032857995415640526,-0.004644058783901394,0.006375704783651303
Djibouti,Clothing and footwear,-0.009490735433618698,-0.011129744486531971,-0.008501379769409057,-0.007508197863641734,-0.008304880920533048,-0.002311323222178724,-0.00938982826406662,-0.00044933280621411986,-0.0036643174340914952,0.00020198349450738362,0.0010611187006263575,-0.002491519146263586
Djibouti,Communication,-0.002906016286811245,-6.711160939543566e-05,0.0029703826750714195,0.004351930515460825,0.000554803549966418,0.005599284151017286,0.0025195438577621425,0.0025044983578840023,0.0034755363973041366,-0.0011546985681417836,0.004110486046200485,0.003821900763202593
Djibouti,Education,-0.010858159631197397,0.011134243584779258,-0.012759548024020708,0.006600883719776851,-0.010552496442392752,0.018761940575922113,-0.0012556351656609335,0.013215597224847725,-0.004001561394045339,0.001355473114105804,-0.0075778984818802644,-0.016884896102788028
Djibouti,Food and non-alcoholic beverages,0.026824687200048433,0.01001980295721802,-0.002035684580890967,-0.027364867777068168,0.005781233599098539,0.003429210109121377,-0.01681745663100894,0.0014398476201788358,-0.0011114154133240058,-0.0009018189300818904,-0.0018716775610824522,0.01768610993415171
Djibouti,"Furnishings, household equipment and routine household maintenance",0.03011297439369184,0.01560605501843534,0.024886497938464397,0.018176735481379668,0.014307431327156101,-0.0006932588260180326,0.006146869002767633,-0.011079683373911835,-0.001040271513277053,-0.001678701411932618,-0.010577873799960029,-0.0033857779826948825
Djibouti,Health,0.014212264329725065,0.0042885729659568935,0.010413663599035568,0.02059915266397334,0.0019970690683270525,0.009283948504857788,0.0035960639115704732,-0.004994954409177468,0.005385111856586413,-0.006518370128097263,-0.013393255292110594,-0.011143231156262319
Djibouti,"Housing, water, electricity, gas and other fuels",0.012811964316317984,0.014854243054839341,0.010838192391507781,0.010099689546174115,0.005789820833696081,0.005372688398346624,0.00669717340367111,-0.005210927446878632,-0.0019473798247334995,0.0049922911963034096,0.0013898921047819663,-0.002658753192832922
Djibouti,Miscellaneous goods and services,-0.0030818519792449434,0.015136801843595133,-0.020207872719518436,0.008660279333386044,-0.008022450361958778,0.004734067327566666,0.003063980031061424,0.008125701991782114,-0.001766819475255763,0.004128771335722831,-0.006829386759512831,-0.0005323279802654896
Djibouti,Recreation and culture,0.0002671763338469212,0.0004115035787398667,-0.014862669195017598,0.03296713230827106,-0.004238256295045808,0.02858976572004961,-0.0025632436355530557,-0.011874802480696126,-0.01184013099278133,-0.00447021804709154,-0.0068185697558452215,-0.015993082290096956
Djibouti,Restaurants and hotels,0.02166707660860871,0.01757476566107863,0.01681922281519757,0.008938532959262089,0.017248400401191067,0.0018746581833174098,0.01299380866106162,-0.009508008716618695,0.0025359734348485833,0.00046825863477050356,-0.009260033883046574,-0.0038826783402368553
Djibouti,Transport,0.010848275407040186,-0.01879390986169763,0.008388198003516253,0.009449630241955312,0.004765867141563654,-0.012734618322897313,0.00030676745750807645,-0.0008630416091520783,-0.003703510238968943,-0.004329560808955301,-0.00467998741587626,-0.005556055431184263
Gabon,"Alcoholic beverages, tobacco and narcotics",-0.001834632379562791,0.003742855414373135,-0.0008759816127243243,0.004419290547115642,-0.0024719428853403427,-0.0030955507436425957,-0.0038300929507947548,-0.010178086572350155,8.354676082008075e-05,-0.007051429610878219,0.0008890085563345541,-0.003594197746682442
Gabon,All Items,0.0028026657416081063,0.005515656375865624,-0.005161570080545181,0.005354896363660698,0.0022065794200195298,0.007378948487843836,-0.0012604699397471665,0.005388496832100192,0.0034349047252500357,0.000995979917333522,-0.0015097957646501583,-0.0020915977003448894
Gabon,Clothing and footwear,0.014404244513008178,-0.005373120759748731,0.005135303907606303,-0.012917242909170758,-0.00790380702223769,-0.0021682454869798706,-0.01041676003615814,0.004627716898526586,0.0035352114164454926,0.0001302733399592042,0.007125139034650124,0.005426370126056098
Gabon,Communication,-0.047594395973062774,-0.0011020386350271594,0.0016114846030014871,0.016734706890956387,0.049336409985670064,0.04739977432135911,0.06238549350793923,0.061861246557354976,0.040019726855456524,0.019251653638234455,-0.0008348407680708525,-0.004957145667686952
Gabon,Education,-0.007716121370766249,0.02785194985883065,-0.02821014131601146,0.022513410971622724,-0.01908965136028486,0.02081724705052371,0.004942767534048108,-0.010957931286577337,0.02065625948801223,-0.0036215377866398125,-0.0028261716624229404,0.0016279925823970412
Gabon,Food and non-alcoholic beverages,0.003631740089577757,0.00881337193981284,-0.01538911090587215,0.010220456821038065,0.0022695626181782292,0.00849181939503151,-0.0006361530221599106,0.006235546154807129,0.004980785904671469,-0.003483746243355605,-0.002511951673773085,-0.004575921287171938
Gabon,"Furnishings, household equipment and routine household maintenance",0.0072998254772097025,0.0030161989054406256,0.006638070980032187,-0.004436937304881975,-0.0007861949458276112,-0.005204220639844786,-0.0031418430006748734,-0.0035507445427051735,0.0007341715748591128,0.0022529474634392444,0.0007366329560629277,0.000985321843687594
Gabon,Health,0.008451959356318125,0.0221362089100351,0.005424212416098504,0.011156286481481873,0.011202423800912084,0.026461376033053208,-0.0027980932023079505,0.0037498350789580154,-0.01642424624692261,-0.006772303283425486,-0.007590374817325705,-0.008927103804064961
Gabon,"Housing, water, electricity, gas and other fuels",0.006585526668892458,0.01566132230544727,0.0038881658949729016,0.012018684328626246,0.005857566110047855,0.02181805998337414,0.0034245627790779522,0.009884993313925413,-0.0011711016989369894,0.007131290256880451,-0.003176130003885505,0.0016940091881154698
Gabon,Miscellaneous goods and services,-0.02253837840851102,-0.016271905421299276,-0.00783927624536005,-0.0205469813158993,0.007230343169950051,-0.03498787852557962,0.014587284059428392,-0.00346509198692321,0.030586382407562382,-0.005458010932604656,0.008054950848569638,-0.0008154762946211407
Gabon,Recreation and culture,0.0008507034579433143,0.004548169515958508,-0.0027589130682680587,0.0022594221656559487,-0.0048879587884471404,-0.007698187593754836,6.329815707928354e-05,-0.007316802268461141,0.0067443113259461765,-0.0046589951324966985,0.00506269103331751,-0.012954806712964468
Gabon,Restaurants and hotels,0.01909909097221904,0.007218737566743204,-0.011753334504059557,0.00447563744326473,0.007126151209900993,0.00370495448726298,-0.01001706597877163,0.003888723875146058,0.0048728907164712395,0.0018031488226423072,-0.0028076329078857254,0.005532054731777694
Gabon,Transport,-0.008217389629759805,-0.015578337829706914,0.008230265387894304,-0.01825360384756159,0.007944399377969738,-0.014599480069141744,-0.011854187685124848,-0.0034436505533849107,0.004080527053770509,0.006078169118197861,-0.010018031905157366,-0.006879704692213521
Ghana,All Items,0.001787723408203271,-0.0054459414341557575,-0.01050501549361478,-0.008469852530002446,-0.0027303642301832686,0.007151184418613981,0.003552889556376999,0.0033085270791243307,0.009909004155218375,0.006880510665860862,0.018814832301576063,-0.004068828530060909
Guinea,"Alcoholic beverages, tobacco and narcotics",0.006844091222410362,-0.013895171310169445,0.007645263176589143,0.009541892597644297,-0.008148182667448397,0.008595293895511762,0.0046474847074556395,0.012325437937575217,0.021979802836330865,0.005189492519646523,0.04421122678591554,0.00385813770702986
Guinea,All Items,0.01262252710845243,-0.029529880012072508,0.026732476523412395,0.008017288489239174,-0.02165467894769749,-0.016652160836365695,-0.011064008598765383,0.016162518017714914,-0.008940959140414366,-0.008829525861796727,0.05510248646847446,-0.03449800332689473
Guinea,Clothing and footwear,-0.0362549521350199,0.021304945255147357,-0.025697972641480247,0.036490142287532605,0.010353711949106907,0.009673964318646469,0.02178863384132428,0.01385063021913738,0.0923156319719492,0.009695648420525395,0.02262969736622578,0.04737080030804373
Guinea,Communication,-0.01215534646316852,0.06145391335708525,-0.09147416031545633,0.36749931777161077,0.02734919669021478,0.17904732517844194,-0.0031464934404292215,0.17368710500292964,0.8262742461067786,-0.09268069505662885,0.5428939552121849,0.03541301000753371
Guinea,Education,-0.12940132139990013,0.12029755867034639,-0.09200823445105871,0.15682963618009405,0.02230070098254777,0.041077812791094855,0.09182567111830747,0.011329844055527515,0.46714751752146044,-0.01069000210848053,0.12378047367599392,0.17365417892012835
Guinea,Food and non-alcoholic beverages,0.01609620860718195,-0.011153072756164131,0.01772391074272093,-0.011576730539851731,-0.008575826679254722,-0.01169936408326661,-0.01092400965883827,0.010637698540919673,-0.06150446849691835,-0.013385207594970493,0.014196938193805991,-0.03362682061651256
Guinea,"Furnishings, household equipment and routine household maintenance",-0.017314265313128487,0.013630917612826034,-0.0002845100561206596,0.036067412352929644,0.0058352319061575455,0.00508414575101207,0.017983327253007667,0.005645901281390257,0.10984609368278327,-0.019868166746888002,0.02627596182279728,0.033575160912127144
Guinea,Health,-0.03601485557532988,0.01435069522507343,-0.025298281753662562,0.0020042387665381496,0.010243273070363912,0.010794090658529182,0.03208272202547019,0.017544645870898254,0.05302126483202383,0.04093647974159153,-0.007931462206298685,0.0558162358603102
Guinea,"Housing, water, electricity, gas and other fuels",-0.026899855552123268,-0.0015149091070368473,0.012686889402568992,0.017672196586055854,-0.012281210469222455,0.0061155018889062236,0.015529567280854861,0.021213996667097893,0.0466964988457504,-0.004549902790320114,0.0449865043001596,-0.013158250032744307
Guinea,Miscellaneous goods and services,-0.03180593739205572,0.01498361339165595,-0.015935681114104778,0.07712287691050786,0.009102930395159938,0.015545026245002569,0.012983487675986677,0.0283525486125394,0.19625809325883653,-0.017655964717557607,0.11067892037254896,0.027227304294685617
Guinea,Recreation and culture,-0.04069289676043855,0.010727011859426537,-0.011727330998966556,0.07567465427026777,-0.005875964166148388,0.006699751335631915,0.023459305061623144,0.02578751597323334,0.17571957946556815,-0.01744528328582721,0.10779436040055781,0.021740341020902852
Guinea,Restaurants and hotels,-0.0051725559267388884,0.0002537231826587498,-0.011254781473804801,0.03138396616051899,-2.924110665737279e-05,-0.004205575333537574,0.01130977198023323,0.027110841903752715,0.061367566349363134,0.002308954691272428,0.05400168027577227,0.014050679181660707
Guinea,Transport,-0.034482340639024105,-0.025207169144571703,0.038699189605174295,0.049763873630482514,-0.023813626856460456,0.023302528610746723,-0.002051301910796613,0.014601154034472014,0.0890371519758939,0.042959910468622,0.06710199050444118,-0.010267846197056129
Guinea-Bissau,All Items,0.014002458418872736,0.0009540964128672515,0.006839522139160849,0.0036593850165146146,0.007908322366717489,0.002803966667661016,0.005060764868234498,-0.005425095656844791,0.00043997487215361055,-0.0007419091288033119,5.218491337384931e-05,-0.003974757193272631
Kenya,"Alcoholic beverages, tobacco and narcotics",-0.012128231778651995,0.0048532394685678075,-0.004806876430150272,0.00047988498770589903,-0.007065084440615562,0.005059898743023325,0.00047732436193982593,0.010057956381786201,-0.003276893728726409,0.00025337864017962823,-0.005552983510232354,-0.006194439474983021
Kenya,All Items,-0.0015672655916240245,0.005612219960777053,0.0013067655420513084,-0.003358096366746801,0.002850627308742024,0.0021078954366318013,-0.0019267811192710668,-0.000471912187617057,-0.0010069158006416135,-0.0007374551490677284,0.002461828215734637,0.00012244976139779307
Kenya,Clothing and footwear,-0.0005615952587191934,-0.0019024437137673304,-0.0017586220593427987,-0.0006135537981551557,0.0015717995008527783,0.004388271575886314,-0.006488581677699951,0.0006187159545983385,0.0014788203111222502,-0.0004707105113084326,0.0004316699314024184,-0.003410888581069615
Kenya,Communication,-0.00937514555163006,-0.007486505059304507,0.017432892190031603,-0.008574414527753375,-0.0052296961741734125,-0.004898871106810256,0.00896948858186149,-0.0012316569010589905,0.000686707187299807,-0.0034929155080980104,0.003825549578434238,-0.0003923105221516536
Kenya,Education,-0.0024495798129885223,0.0007386004764511541,-0.003124704425974714,-0.005621412681180282,-0.0005032327662510699,-0.0020076198612678313,0.0009408987810104706,-0.012209741856331079,0.007265161162667923,-0.0005540023272733501,0.0034542808518600015,-0.0034576283468907977
Kenya,Food and non-alcoholic beverages,-0.005926776828794323,0.007568352670930152,-0.0026651122007289437,-0.0016658042798974922,0.0035252022158988165,-3.157387629756144e-05,0.00030073248352811447,-0.0008698744106134501,-0.003050587356514802,-0.0018486207800620384,0.006172268709770981,0.0027259484300212735
Kenya,"Furnishings, household equipment and routine household maintenance",-0.0006944712667247315,0.0025593637032680517,0.0030156268787672677,0.0024227636329593855,0.0016739525389893777,0.003892109352447701,0.00295192166433042,-0.0033327623871908215,0.003187234081168484,0.0004548098815895547,-0.0007202352621327609,-0.0005605915469401991
Kenya,Health,0.000860856218647808,0.0027592548712152857,0.0015708868542620598,-0.007622573381058659,0.006777408317079116,0.003713835246620509,-0.008937315842720636,-0.006114980389181443,0.0009901344433911172,0.0008211690558945037,-0.0002651602905789345,-0.0008613944148932433
Kenya,"Housing, water, electricity, gas and other fuels",-0.0012787658469816199,0.010589434360077261,0.003809660061936916,0.006798275387531536,0.0007644769333237261,0.007137747226167504,-0.0025013890805704888,0.0006785751027478514,3.525184749083488e-06,-0.0019463556286919855,0.003199957579545118,-0.004443866137337619
Kenya,Miscellaneous goods and services,0.0006583731513883134,0.0009449930987540077,-0.002042593954325785,0.0008985196280923889,0.0002796797238880585,0.0014364436437339454,-0.004791066516452249,0.0010617054061058207,0.0007236430049863444,0.0008463761338742457,-0.00219149477154665,-0.0012113338448191578
Kenya,Recreation and culture,0.012386574852902009,-0.005862723797890669,-0.003200003076789295,-0.002757676595904615,-0.0014538853709368063,0.0006648492599546735,-0.00504589295428489,-0.0021031236839774946,0.0015667865067405873,0.0005637977174399885,-0.0010034764554855949,0.0004567462199249041
Kenya,Restaurants and hotels,0.0015794319070511526,0.0003459381516785093,0.0016256272685441387,-0.0037402216481565603,0.0034327638714636254,0.0030313459773996707,-0.004967787110072112,-0.001595871818068422,-0.004308791843953586,0.006435778558044189,-0.0021560308841325516,-1.9065575741536275e-05
Kenya,Transport,0.011468877266093667,0.020433638885459023,0.010774687099182488,-0.002642387269488742,0.00499728584961884,0.010840390159644445,-0.0024901998933892547,0.001988798260522842,-0.006082838179677872,0.004037267455853333,-0.004071480272009046,0.0011480939261445107
Liberia,"Alcoholic beverages, tobacco and narcotics",0.02096064308034999,0.016574032633283057,-0.00015295541493100118,-0.003983630656869851,-0.02562935738503463,-0.019697005526884574,0.00025862716252262024,-0.01423422173563074,0.012493473478443786,-0.00022951775426765364,0.016141127385795564,-0.0185935581701606
Liberia,All Items,0.01517524141098149,0.031204009709955464,0.010819569793867322,-0.0061691847893577175,0.0011092812147065504,-0.025288044447480756,-0.0012827279284811795,-0.006645550467107837,-0.01974075528228393,-0.0031478805673049327,-0.007320257664271404,0.008357582616669598
Liberia,Clothing and footwear,0.015275710512095482,0.026174033301033215,-0.017905564310027634,0.014688987797765002,-0.00526156515108809,-0.050543777781315045,-0.014115999016261099,0.0026874600063179948,-0.03108278493830323,0.015852506075546346,-0.01575753002321418,0.0022217533796588715
Liberia,Communication,0.004486465917993932,0.012870826502114734,-0.006273651216287145,0.0017589683667008735,0.009671032782424187,-0.022092197009897428,0.015565644419839368,0.018014180411643863,-0.01708724210949266,0.0018213958379070128,-0.010071108733506928,-0.0027169797255087603
Liberia,Education,-0.005723099112485905,0.09820992391591432,-0.004482945392631893,-0.058185690275802164,0.006350367383171262,-0.014095325993849992,0.02436319240121106,-0.001862968841909635,-0.006034077082006367,-0.006740571184210722,-0.00820863083946334,0.003190631593559667
Liberia,Food and non-alcoholic beverages,0.006369708664214897,-0.009400694708324563,0.031462760674968,0.004171250697937018,0.001166725251969265,-0.033802811713405274,-0.00023349271783912415,-0.009742872167637265,-0.03910639386938258,-0.014272813553643748,-0.028824987297153576,0.012486838052698452
Liberia,"Furnishings, household equipment and routine household maintenance",0.021223685675999658,-0.0022988789506562177,-0.014046052210075608,0.018255475709905503,-0.02437492309303773,-0.045832720977148966,-0.0021743322667454584,0.008810553391681495,-0.03071662066648987,0.007176278512318412,-0.01004003526388299,-0.01150376699604884
Liberia,Health,0.034330882998350194,0.0937585884882534,-0.03456859370698064,-0.08661446078813562,0.019014461449185286,-0.009433439365826902,0.030148990536971332,-0.02270541411522059,-0.0008779717656999474,-0.0013588780425216902,-0.020711381586246417,-0.0009183390898820019
Liberia,"Housing, water, electricity, gas and other fuels",0.01973577227618038,0.02149060356004649,0.009198473962127944,0.0019886723387484077,-0.028581479663122286,0.012809844381603461,-0.0016715711731620795,0.02732419348564617,-0.05026321460064001,0.010839881356506516,-0.016558711585342147,0.04377816809587009
Liberia,Miscellaneous goods and services,0.016168792457564633,-0.013673799384756411,0.007983467558585046,0.022527729488094624,-0.024773895133316005,-0.04516842651832562,0.0004823038453799091,0.03294458249301094,-0.0032306653701698034,-0.022530422585670236,-0.03190688962106896,0.021958062084166875
Liberia,Recreation and culture,0.013539180814941593,-0.012286897397830591,0.02021812813233498,-0.002368271790096882,-0.011159297404876778,-0.03669964416369981,-0.003746135306543517,0.023206089241997664,-0.011131336083771272,-0.006420376824323354,-0.01611297644664333,0.01613033172034732
Liberia,Restaurants and hotels,0.005105511313089519,0.09833140807500529,-0.0009770852167619549,-0.020215425891302468,-0.03780909557169202,-0.04934440984922076,-0.08994291150895731,-0.07227225199920463,-0.010759428265644595,-0.03969816345576548,0.04114088475673171,0.022958576875278365
Liberia,Transport,0.04712442070608634,0.06930856561797358,0.06114765401995409,0.0012545741370548254,0.02335304500966307,0.0013281403148977856,-0.040573503630712396,0.015611788786172738,-0.0024993779656607416,0.004017723581683222,0.004167395960428189,-0.018794125716694
Libya,"Alcoholic beverages, tobacco and narcotics",-0.019493670117006374,0.034195487268331395,-0.014424137113465536,0.06556213892308062,0.013585642896098845,0.051602989312980706,-0.024680297359030816,0.03403641966681647,0.007765451972101317,-0.038442047512021814,0.0009109764474976624,-0.0288080953854699
Libya,All Items,-0.007057020627553492,0.014097452382985444,-0.013125535268912636,0.04019320316186284,0.016481812214761204,0.03158614653885652,-0.017618218593322833,0.02213763089737163,0.004247722157076287,-0.024418961181638457,-0.0013221960916104853,-0.03317610340792014
Libya,Clothing and footwear,-0.0023850688213248685,0.05408869865682984,0.016775684517646734,0.07589987567085749,0.0068348109199303595,0.04785873902343454,-0.041510431758579915,0.03898779249660335,-0.021355931966650667,-0.025890860312250772,-0.027994091029743023,-0.02633276890483452
Libya,Communication,0.005102465696237875,0.0040847677546044115,-0.009022603423436418,-0.0009702336885276633,0.0010640105802699382,-0.0005459725047967708,-0.0022460490404173166,0.018063858667589444,0.0003873676880370154,-0.004439877937249503,0.0017376160210971921,0.002863652712949881
Libya,Education,-0.00959778641459444,0.0394244198487015,-0.003950136704596033,0.08718959031872973,0.002188338659045262,0.06970576160631609,-0.04950756118211315,0.03712467761511572,-0.02394371807529153,-0.039441123113475786,-0.019429153031988194,-0.037222461895846784
Libya,Food and non-alcoholic beverages,-0.004996085729023695,0.022884764127771108,-0.005706588480110182,0.045868365794636504,0.005647207622247667,0.04642206587847544,-0.014665211491148526,0.03030673899077269,0.011075766440516763,-0.011265008477322803,0.024049462478728977,-0.025939387413920323
Libya,"Furnishings, household equipment and routine household maintenance",0.002448224051686397,0.03363013982185619,0.02655352114803927,0.07809743587726559,0.024082610868084733,0.029749461620979984,-0.02918297301281937,0.010007831182218044,-0.006836148254722322,-0.05534659345750562,-0.00462589856627948,-0.05154561137101649
Libya,Health,-0.006651586169224586,0.01843480889397311,-0.01096572606858025,0.05148490774417217,0.016373976539417075,0.04363605573937946,-0.018519023105542962,0.026110105885608675,0.007528870487154228,-0.02820266108691762,0.0012442415216407723,-0.019031427353250644
Libya,"Housing, water, electricity, gas and other fuels",0.0039750097066567356,0.022634642203087734,-0.010609250082295676,0.05077175076781873,0.010857243756547319,0.017112033551808882,-0.017795194452353138,0.02511684368882237,0.008412847411803509,-0.020971817560806804,-0.0018059589170784866,-0.006478576954295818
Libya,Miscellaneous goods and services,0.03350773698399765,0.05845147312623748,0.019498499027533846,0.08876658478692448,0.015607991784951942,0.0628509105682295,-0.04994851179348742,0.02091757000244973,-0.009373250292501528,-0.049974185036789937,0.00020482257267075415,-0.05690505915475573
Libya,Recreation and culture,-0.01625310170898284,0.028285908335903564,0.012916434755203578,0.06017236585892971,0.02336870109226178,0.026356830196877443,-0.010165729793135445,0.008904078066444372,-0.011092619508280275,-0.02937217267490339,-0.020361520213347414,-0.029271230171199834
Libya,Restaurants and hotels,0.013366125282662079,0.032147518793433826,-0.011985349094287709,0.059059832786440246,0.0362068569763381,0.012421442382336818,-0.020373797961838396,0.03903205320031086,0.030647133087186397,-0.02150342026919128,-0.00795154333473471,-0.035952591953076984
Libya,Transport,-0.0005013171502519242,0.014243850208464498,0.00027066669450445907,0.04093133083775626,0.025012462408969427,0.03280376774439573,-0.011467431990313123,0.03914319289180764,0.007243893101497093,-0.014123632120943357,-0.002055623587140477,-0.007663125381943808
Malawi,"Alcoholic beverages, tobacco and narcotics",-0.00552009659020474,-0.006969042604590794,-0.002199157333575702,0.002013055703091149,-0.0030337897697386568,-0.012116288643067711,-0.003304712236752897,-0.005100606374354866,0.00484205314006826,-0.010227935258174432,-0.005827768298552701,0.009510029532229526
Malawi,All Items,0.0072172325328146115,-0.019055981286838556,0.0007555062869418124,-0.007493667386408122,0.0186140124433041,-0.00576383262281607,0.0074032715143800875,0.006321777744183031,0.000842102562904781,-0.0002356795601179875,-0.025557155365911202,-0.003303298616719763
Malawi,Clothing and footwear,-0.0034070303777530096,-0.0027539775836158587,-0.007122831982503954,0.00109947282176867,-0.0040412999013282455,-0.0018287009164989845,-0.006747497728025862,0.00018135108052854225,0.0034405317060453686,-0.00709206498567577,-0.0077779976412134895,0.004286940044429439
Malawi,Communication,-0.01325869749141478,-0.005347507627607653,-0.01133057123743782,0.004140237092087712,-0.018618579307952705,0.0020019108398979368,-0.0081343910335756,0.0048950138947400365,-0.02352001746878069,0.007790480955528873,-0.007861664192038015,0.01582276252226537
Malawi,Education,0.004450217579870498,-0.035905576901303686,-0.0013728338929940784,-0.015976731235894007,0.026397346233048766,-0.01592862529708547,0.004199174298956618,-0.012011105226957372,-0.02593764561213445,-0.034988952293717714,-0.02438383358730807,-0.01868071291403165
Malawi,Food and non-alcoholic beverages,-0.010360151230864994,-0.03255725534034503,-0.013767649398539054,0.0031123369298214697,0.06456594919533713,-0.006118027125221572,0.039631078776562884,0.020419656827805464,0.01429424930328994,-0.001611092957474539,-0.06485879510173898,-0.045185480405950156
Malawi,"Furnishings, household equipment and routine household maintenance",-0.005744610224814401,-0.0027610334265309876,-0.01131999359357181,0.0034090483332475585,-0.008431028594010388,0.006912032377382464,-0.00789008967736874,0.0041675229284731,0.0012809698810575371,-0.0013097361089923823,-0.005986967078774432,0.00826599259539664
Malawi,Health,-0.006688793509430518,-0.0037052472055131656,-0.01152354062280943,-0.0021040283681608646,-0.007316427006267657,0.000863943957211801,-0.0012088215410299085,0.005631647127229484,0.015079846519970963,0.003317642907111162,-0.004925390008684015,0.015021788118379368
Malawi,"Housing, water, electricity, gas and other fuels",-0.005834788551056722,-0.008706538851873757,-0.0017836059647223363,0.0008205187688574524,-0.008672358548396377,-0.004123963417347528,-0.0005131284213162432,0.014259730083130943,0.0049647166366948575,-0.007449522588353409,-0.001902618118656462,-0.0007100542882473184
Malawi,Miscellaneous goods and services,-0.007513469845659975,-6.447909872905448e-05,-0.00929734490522953,0.00940254353866102,-0.007745110839278406,0.0027417331360807392,-0.006576998340261754,0.01126454583693888,0.004352314326685384,-0.006210726635549063,0.006255378478841977,0.010373363799278178
Malawi,Recreation and culture,-0.005018866059727159,-0.004042239792777979,-0.006524019028162963,0.00935194270072253,-0.014828933704691991,0.0002372604171419777,-0.011934252196405622,0.007756628534314851,0.001350397540749616,0.0046468799178824155,-0.009146382956880314,-0.004613207703042279
Malawi,Restaurants and hotels,-0.012781905546610552,-0.006486567687073063,-0.008283184291479386,0.001081882647893762,-0.0037145224249718624,0.003424354113920433,-0.005383436563165269,0.012713760788189556,-8.210812256732145e-05,-0.008059725658503741,-0.004085029707541281,0.0025536176498433642
Malawi,Transport,0.0029998392187179693,0.00356196167331133,-0.0004164558383932963,0.018937651978230042,-0.011937821871632143,0.004565166119951058,0.0038414485394887106,0.012939908500298712,-0.019143926008275806,0.011788905167342989,-0.007546708690243193,0.00467802475425786
Mali,All Items,0.011612077589422235,0.019016019020594885,0.0057895181886348035,-0.0005416913129625599,0.012660656887296591,-0.0065321154872030555,-0.005280702779827207,0.0005616814529164968,0.002675915624825246,0.008521538100744354,-0.0024948703860886404,0.006656600461907381
Mauritius,"Alcoholic beverages, tobacco and narcotics",-0.00046155687337057097,0.002412052834767331,-0.005640586519102224,0.006173783942253613,0.010120338562368627,-0.008867034479178,-0.0137606208884329,0.004957207694389442,-0.008681441997902366,0.011707809660173924,-0.005852323467349378,0.019084676533998014
Mauritius,All Items,-0.005141063866686932,0.0033138951526498588,0.002682782164615974,0.007371848702703598,0.0030160304224765232,0.0008919934784038626,0.001834839070643127,0.0008803022944572792,0.0008335425088322879,0.009546183869612784,0.001695338364729718,0.00747719032283784
Mauritius,Clothing and footwear,-0.009337313552513705,0.000311292581083478,-0.003647006210868028,0.0013672040524606486,-0.0035126821049366367,0.0033129343384831686,-0.006519251371501782,0.007405084282364581,-0.004919712628351066,0.002546326819702031,2.8734409533393715e-05,-0.003480195252352792
Mauritius,Communication,0.006597360446802609,6.080067421792277e-05,0.01077648459463973,0.008975167767269268,0.00012329460898551341,-0.001413332832808608,0.02108213204688602,-0.000960366353642782,0.0071301155297379855,-0.003881201148384697,-0.005678646994645333,-0.011794371639810536
Mauritius,Education,-0.00408242531967194,0.004109365852842867,-0.003631211354553236,-0.0040443019608362805,0.008455762186359985,-0.00698625021985901,0.004615719272225017,-0.005317308748104102,0.006864878925361215,0.004522274932195544,0.0006866033166992451,0.002754075576701321
Mauritius,Food and non-alcoholic beverages,-0.030022751032859004,0.012985617877709297,-0.0035476426150393195,0.015492247414742063,-0.0014597876588433247,0.0052602563072996385,0.005593010449340573,-0.001858913116198957,0.0037217225315175494,0.025605443701873534,0.00038990616052868516,0.01632469299772748
Mauritius,"Furnishings, household equipment and routine household maintenance",0.005112858712612972,-0.004847235303246071,-0.0016748747385713283,0.0014483460396148516,0.005833103884503201,-0.00020405526727726417,-0.001979801413211658,-0.00022325633169139285,0.009478329821092476,0.003752185839629153,0.00630168325595875,8.261925013988046e-05
Mauritius,Health,0.004101980812325453,-0.0033592769212980166,-0.002535762571243818,0.0013924679323440556,0.0018090037823888007,-0.002665188667080802,-4.2342978084539964e-05,0.0008122991079690257,0.0025669780351718335,-0.0011524291994508685,0.0015212267420287194,0.0028966299435736966
