country,category,lag,beta,ci_low,ci_high,standard_error,p_value,cumulative_pass_through,peak_lag,peak_coefficient,model_type,group_name,n_obs,r_squared,adj_r_squared
Burundi,All Items,3,0.009976448913747389,-0.010695175486868286,0.030648073314363065,0.010546940945686152,0.344194879278686,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,4,0.002407399990060821,-0.015858767784646628,0.020673567764768273,0.009319644605099202,0.7961641424093541,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,5,-0.004445129979757314,-0.02072550771029287,0.01183524775077824,0.008306467801935698,0.5925524859865463,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,6,0.026149109434023893,0.009914494937852247,0.042383723930195544,0.008283118783930836,0.0015944732286669986,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,7,-0.009203495498103708,-0.025442392790432783,0.0070354017942253644,0.00828530392416362,0.2666450983964572,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,8,0.0017174529971167776,-0.013451138361618013,0.016886044355851566,0.007739219433817511,0.8243796392717914,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,9,0.010889762056273553,-0.004912117492483093,0.026691641605030198,0.008062331590478118,0.1767927138604598,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,10,0.02764021839702755,0.010911793437825914,0.044368643356229184,0.00853506752733893,0.0012018952739325606,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,11,-0.007875046222448686,-0.02549156013864673,0.009741467693749355,0.008988182464144677,0.38094546084188774,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,12,0.0010286480765976202,-0.015066162860308693,0.017123459013503935,0.0082117891266677,0.9003139226069033,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Cabo Verde,All Items,1,0.007824481474846793,0.0017157102258483232,0.013933252723845263,0.0031167772965134456,0.012058091251402519,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,2,0.007817944672806061,0.0026116807919856037,0.013024208553626519,0.0026563058922953703,0.0032487595085931996,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,3,0.0027371577713783905,-0.002534986910951959,0.00800930245370874,0.002689919163778699,0.3088864636527916,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,4,0.008138844177804099,0.0022650632521589113,0.014012625103449286,0.002996882071291525,0.006612171910306276,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,5,0.0063009221197186036,-0.0003021282485858928,0.0129039724880231,0.0033689651546602467,0.06144436984101601,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,6,0.008450461146102109,0.0022669748473639175,0.014633947444840301,0.0031548979203254463,0.007394803803288581,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,7,0.0004784576516517568,-0.004774341842006524,0.0057312571453100375,0.0026800489881914635,0.8583101309075579,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,8,0.004903447140215197,-0.0020744595077291763,0.01188135378815957,0.003560221872945223,0.1684235469667953,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,9,0.008529467506737564,0.0019091669273644417,0.015149768086110686,0.00337776644448225,0.011563911693809485,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,10,0.0035584076563638933,-0.001963710764079513,0.009080526076807299,0.00281745912884174,0.20659469310541956,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,11,0.002299080553758065,-0.004037011855026353,0.008635172962542483,0.0032327596112799555,0.4769714406397012,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cabo Verde,All Items,12,0.006050739314895739,-0.00026224914897925167,0.01236372777877073,0.00322097166767912,0.06030668555296013,0.06708941118627827,9,0.008529467506737564,country_all_items,,240,0.17677269910352367,0.1294189163085936
Cameroon,All Items,1,-0.0007491274142198516,-0.004405448279152738,0.0029071934507130352,0.001865504108123149,0.6880017235648794,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,2,0.002537329805509365,-0.0011504142237227571,0.006225073834741487,0.0018815366294077731,0.1774843540163613,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,3,-0.00012079833321791949,-0.003483626764735574,0.003242030098299735,0.0017157603190891344,0.9438712059589336,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,4,-0.0005020236836090553,-0.004074218456796176,0.0030701710895780646,0.0018225818440359806,0.7829732681276225,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,5,0.00015554788510239786,-0.003635709071945317,0.003946804842150113,0.0019343503181449588,0.9359083878461004,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,6,0.0008207902228307747,-0.0031748052039408652,0.004816385649602415,0.0020386065551654966,0.6872254657961416,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,7,0.00028802672176761685,-0.0034252053442272662,0.0040012587877625,0.0018945409687547241,0.8791634163507865,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,8,0.0016429113056538151,-0.0024552968911747686,0.005741119502482399,0.002090960971300864,0.4320311368253562,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,9,-0.0012726337869492076,-0.005065369470150599,0.002520101896252184,0.0019351047841276712,0.510759030548763,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,10,0.004372590605793652,0.0005268328873907686,0.008218348324196536,0.001962157340001005,0.025849806300940182,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,11,0.0011766971868318688,-0.002074521556254344,0.004427915929918081,0.001658815554128245,0.47810118377935373,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Cameroon,All Items,12,0.00295924241843612,-0.0005541405333804937,0.006472625370252734,0.0017925752613464994,0.09877267724468036,0.011308552933929577,10,0.004372590605793652,country_all_items,,180,0.04894657937437874,-0.025533507783049414
Central African Republic,All Items,1,0.0026735017165576505,-0.013423198162945847,0.01877020159606115,0.00821275289060014,0.7447795879815529,0.057425224576806204,6,0.01925659476516098,country_all_items,,219,0.04304142316483173,-0.017643754878374107
Central African Republic,All Items,2,0.0023645065518692098,-0.012731293974895325,0.017460307078633747,0.0077020805718055465,0.758846552768903,0.057425224576806204,6,0.01925659476516098,country_all_items,,219,0.04304142316483173,-0.017643754878374107
Central African Republic,All Items,3,-0.0015975434522004063,-0.020596500909179097,0.017401414004778286,0.009693523762089531,0.8690972842176745,0.057425224576806204,6,0.01925659476516098,country_all_items,,219,0.04304142316483173,-0.017643754878374107
